source_file,iteration,bbox/AP,bbox/AP50,bbox/AP75,bbox/APl,bbox/APm,bbox/APs,bbox/AP-DJI-Matrice-600-Pro,bbox/AP-DJI-Mavic-Pro,bbox/AP-DJI-S900,bbox/AP-DJI-Spark,bbox/AP-DNDN-concept,bbox/AP-Fixed-wing-concept,bbox/AP-Shahed,bbox/AP-U842-Sport-Racing,bbox/AP-arm,bbox/AP-boom,bbox/AP-camera,bbox/AP-drone-body,bbox/AP-fuselage,bbox/AP-guard,bbox/AP-horstab,bbox/AP-landing gear,bbox/AP-rotor-stump,bbox/AP-verstab,bbox/AP-wing,segm/AP,segm/AP50,segm/AP75,segm/APl,segm/APm,segm/APs,segm/AP-DJI-Matrice-600-Pro,segm/AP-DJI-Mavic-Pro,segm/AP-DJI-S900,segm/AP-DJI-Spark,segm/AP-DNDN-concept,segm/AP-Fixed-wing-concept,segm/AP-Shahed,segm/AP-U842-Sport-Racing,segm/AP-arm,segm/AP-boom,segm/AP-camera,segm/AP-drone-body,segm/AP-fuselage,segm/AP-guard,segm/AP-horstab,segm/AP-landing gear,segm/AP-rotor-stump,segm/AP-verstab,segm/AP-wing
perspective_scale3.json,1160,54.61405262597554,75.70119421470187,63.10000457476336,75.09569813077415,64.151925756263,21.339932361842713,81.30502640402945,78.50791314524133,87.76758995755625,64.51612669957669,84.98819952490524,72.27211828381773,76.41837984410455,80.21815802009245,34.72528836991719,43.256133247981495,7.842737619590127,47.24922228713197,50.29990848839028,62.074590792944164,32.26379645657139,17.580644938100605,2.1380636983486747,48.2782610076282,65.96484110760741,23.803893685627056,58.67815907377724,19.624827188373846,57.51576524506565,35.94522277253155,6.085460771689887,7.632743832503003,17.872940102818184,7.790246366069543,46.386846360585935,61.132488622892524,37.38182927640226,62.596376926432015,24.714675333934736,2.6218431963730957,28.468881196443213,7.43120375231782,33.54582736883474,11.93812909999052,18.405208585171877,15.724839361247769,1.4311354700127872,1.798003512668048,19.088623876581917,46.31213778563397
rand_scale1.json,1160,54.86745730595951,75.91326589782832,63.204736519311524,79.92439767311056,62.89959713045105,21.3027067410441,82.43390365920332,78.92560050565595,87.93834631187862,64.80513370462425,85.92474782969765,73.69248062358544,75.64868781294396,81.98157288171367,34.02939673864346,44.90170430495574,9.616188339102594,47.71502773470234,50.515281628823224,62.51441884637582,28.970482304710227,16.86834669275596,2.1516705135233956,48.28615150042447,65.56254687991064,24.681664517579264,60.41184129331321,20.530828431979515,61.0777333963878,35.884180390204136,6.827444797303289,7.670051165348194,20.285481172426095,8.64751631172586,47.11623762898453,60.99751391460021,39.847174958595104,61.744240838956,26.928288180172956,3.578804765797492,31.074318299905894,8.056866300328993,33.80658621155653,15.68410553021332,18.190451563563865,17.212747148586377,1.2890991350867247,1.8923199600759677,18.571902991731257,46.357919756350704
rand_scale2.json,1160,54.88962015328435,75.78845934153642,63.61793067006916,76.53327546189497,65.20000745326759,21.808071333185463,83.34606719836579,79.16482726605332,85.91222400584482,65.18610670706705,85.21552367502694,71.73897667458289,76.40212157831796,81.28242694405361,34.39327990594245,45.60991921873525,7.775454062040332,47.869181451110414,50.79982151462512,62.72288941168112,31.93856161126371,16.689835467703624,1.940245857349672,49.42473646324326,65.49058389939509,24.523249695054766,60.616374415434336,20.299459857319256,54.25285183616151,35.661988791539926,6.224463144980068,7.386037537025731,21.70133712703225,10.044861999170864,47.06755724710286,61.62203151196151,36.1212259441913,62.16775491689251,24.618605395822023,2.7677245031131488,30.947246085103764,6.795698630875065,34.599028271304206,15.42856673183915,17.89698494601509,17.41844453093101,1.3242348994302429,1.69364215022988,19.076859685081562,47.26390209291826
rand_scale3.json,1160,54.7214137384678,75.85458778363353,63.02404075526873,74.13803498741734,63.28250847593608,21.030414669263916,82.20443325657223,78.90586904378775,87.27123867540574,65.91712010443489,85.5023058787494,73.77226964212377,76.6412548252314,80.66108922363522,33.97642368269832,45.47549150951834,9.420981327028407,47.444940815089275,49.712837113659866,62.035308276543,30.37403976486902,16.30488856399682,1.9035666282848733,48.210305607829625,63.972497091430405,24.49892470985343,59.743441602008474,20.810717036100872,48.87984914362964,33.937666587386786,6.388136875582114,8.164978131528796,19.86402153498546,10.03139612963754,47.36832675905783,61.44698701118242,42.301939104002706,61.90959299450757,25.21066193441552,2.4860387010056955,31.0068590626145,9.320917171757925,33.323505355942736,9.823676183343972,18.324331444841153,16.518447526319374,1.4069884075753396,1.657101040246204,19.471666167082237,45.84213482716816
rotate1.json,1160,53.205790970767154,74.94649608972452,61.063393960592826,77.81132730135279,63.072733428103625,18.791272977120112,81.24144409174843,77.14922739669305,86.00189677615954,65.17390655540856,84.149345895187,72.32810034224553,71.21067935480903,78.92742345704045,33.10040229644125,42.37701886613416,8.532986074158085,46.81054860937477,45.973982744922004,61.78243561887451,29.77666140349654,16.1316077307507,2.0630419211155675,46.10722929936058,62.0720900106561,23.535581175892347,57.32218580509898,19.807350877023858,59.77367451795295,34.99263954362037,5.610222945877715,6.128798951994184,19.15552536513546,7.5087137848942,46.52365881778875,62.76176318246619,40.1921249004716,57.46618010935951,24.388466322530423,3.0168939228474447,28.992757863242506,8.399602066256586,33.62909950584832,9.33342796323808,17.139874531919137,16.109561800748658,1.1747262683095183,1.7730934931333246,18.917870244306243,44.56390324746446
rotate2.json,1160,52.99688653739894,74.88914425884194,60.24724795276546,76.20438727330628,63.14180126023514,18.092482093385208,82.88199980377257,75.8401500086657,87.37764571410655,63.806371309728014,84.20595666427417,70.72394863989986,68.8544565850477,76.1958142509053,33.521321691815494,43.87914532002139,8.868292068744218,46.95018884158326,46.284262213515404,61.5740795518833,29.521504276375214,15.872848913398455,2.240831845580507,44.17997237107815,64.16205414018485,23.696883501070552,58.83084043417737,19.949329689351032,61.33643726205265,34.716174568991164,5.038556945706111,8.25978910479644,20.639785351523283,9.592829589558969,47.04456152992017,61.36482911721587,38.76591008178383,58.898365069438164,22.554221733928387,3.0063696919719733,30.21893458269702,6.743877428952399,33.193516489165795,10.72078951015419,17.298462731681205,16.167298902010685,1.2074035069283946,2.0045942938814627,17.497960279735597,45.06128752499669
rotate3.json,1160,52.529905407475106,74.4394604762062,59.7521554498956,73.5599544022069,61.228535025721364,17.954218719942922,79.02298141051111,78.97857140020498,85.59302984586118,61.85961544436523,83.83336140484181,70.00870327580984,65.16358451115143,77.16735300431301,33.21568128169065,42.57293842968144,10.633033357089294,46.152896959728125,47.49609967334731,60.67568042974444,30.43625305508001,14.908653204012035,2.074143093429233,45.255304020722555,63.020318940443474,23.194626030667713,57.57319253896838,19.165571007474252,60.2626238567303,31.393545392214307,5.3852266485103994,6.675336570054159,19.74240499008313,8.945812222787222,45.584815964944426,60.78955883745937,35.33236511454749,54.40741013205804,24.355103299778257,2.3843761885743913,28.778142887479603,9.878123555619945,32.3509056157001,10.725884062344965,17.102168943771385,17.480446617876414,1.3543254677932994,1.750436088828572,16.983012018828408,46.07726600415728
shear1.json,1160,54.8143152498705,75.79111794524255,63.50591999415119,77.66493842577007,66.19967910732173,21.36804975251403,84.10323666090089,79.34112687888194,86.66076764976418,64.25090213663182,85.05009286220519,74.6380776884256,74.47004193425687,79.93178462560851,33.87151801677223,44.13893591451588,8.353077447743502,48.64784093992702,48.3171169653686,62.85754349283811,32.026008294132076,18.019890269885185,2.103665339932214,47.765329871058114,66.92503275869154,24.541227322336084,60.09315143300979,20.223905196459857,61.47745070821067,36.28801381463842,6.480112578053035,7.725721943964023,20.084332140503058,8.695309085846016,45.97387110622386,61.78400337451029,40.712613368194575,61.539376632650864,26.617063911812366,2.8334638229867197,28.858578223560404,9.031917387841212,33.75046187362482,11.990664804440435,19.743826936310768,16.77014149700894,1.4359279220080587,1.7962766446202427,19.229181487364862,47.7105869609142
shear2.json,1160,54.34223730723606,75.65696700265194,62.491876495533184,78.8575408725514,64.17422947457122,20.998973800385116,81.98066447432628,80.03300192732097,87.72030657289336,65.61246411792943,84.8376403436621,72.74583847991538,77.25233395510513,80.03142228253857,34.009338124485915,44.79606826563481,7.598197580823807,47.25269096474063,49.25886328291603,62.30771498469405,29.15999855290187,16.576239897676324,2.012100423779686,45.840992082353225,63.476632523787515,24.495249014253773,60.49623811264665,19.852185840348085,62.31888490419384,34.593272285432455,5.958957428592165,7.659536273928332,20.183529853574875,10.782367688315647,47.05595329663719,62.11409097613113,39.18005622631885,62.677808413302195,26.03880559445344,2.819282355248992,29.953522344700385,7.081520696485685,33.845202606891675,15.28420731924625,17.88692286543583,14.66651090779522,1.2229648183454376,1.658066472954113,18.31120726052702,46.9881753005294
shear3.json,1160,54.492550053854714,76.11877902152366,62.81504068123368,78.47986341895664,64.8362371213328,21.596409576382975,81.48501873458193,79.13265755585115,86.34554166572259,64.70398336691872,83.98303729735241,73.45268802206864,75.48892201221813,81.18442933745578,33.62536503754697,44.87144055014982,9.80881354104642,47.046120168393145,50.02867364488156,62.21770458777897,31.15837273992252,16.213070775038823,1.946938622061631,47.183632249335425,65.48204111491522,24.254584454660794,59.69018820452526,20.722842182376958,62.32816892862698,35.46906044701608,6.411446244453793,7.474586222372681,20.522996281948032,9.97031742819791,47.24554330813976,60.016073735839925,38.35021127599761,61.1989193317753,26.258509289887094,2.765415791323257,30.63062833246545,9.201490448273454,33.70115789176285,9.71895732332973,18.441706930908573,16.337938343166016,1.2653746241319894,1.712659729782193,18.21207774230584,47.81254060694745
baseline,1160,53.84834141526795,73.7121641007791,61.57583610842834,76.76082384068789,67.99835255181588,19.981796855122145,83.57650363750088,79.66357758658368,87.37858368444988,64.78270950137556,85.77271206312254,73.59223342832476,75.96428676356811,81.92609960610618,32.38682254929954,41.21665516142162,10.034774448528182,39.4911567301046,50.18437148418845,58.206612507139035,27.86901019249693,16.024070810119376,1.6925205962814236,47.65164027887125,65.70414586060909,22.903002522911567,54.49018608210344,19.863205528871177,59.52596648042577,35.368360186297615,5.573581364289719,2.8511743443378137,20.180903310903155,4.036792434604113,47.05623888483346,64.98775441319712,40.66749499364067,62.99813360689435,18.26821980540654,2.6740250171384603,28.273176835561536,8.056093017434076,26.842701321111385,12.701859873734488,15.964225860548394,14.698370013021528,1.3073376374330647,1.3488925059506327,17.297315397143436,44.946338662425525
